rank_type,split,sample_id,fold,gamma,gamma_rank_pct,lambda_value,lambda_rank_pct,gamma_ordinal_rank_pct,anchor_mse,stage3_mse,mse_gain,mse_gain_pct,sse_gain,err_dot_dyn,dyn_sq
best_sse_gain,test,2566,4,0.009999999776482582,0.45282742455317904,0.523780882358551,0.023732786404922355,0.6574860826252563,0.818939730017849,0.8157379519413697,0.003201778076479367,0.3909662651743106,264.95353938482003,6927.991926142812,30415.330026645275
best_sse_gain,test,2554,3,0.009999999776482582,0.45282742455317904,0.5243828892707825,0.029739232346908877,0.6539701142689716,0.9928917341603635,0.9897173573546899,0.003174376805673562,0.319710266130674,262.686029423101,6923.609503594285,35645.86291968839
best_sse_gain,test,600,1,0.009999999776482582,0.45282742455317904,0.7712221741676331,0.6816583650747143,0.17491942572516847,0.70156847484201,0.6984108584614935,0.0031576163805164814,0.4500795708113256,261.29907072050264,6742.0846601108215,20960.775077105838
best_sse_gain,test,2551,3,0.009999999776482582,0.45282742455317904,0.5249849557876587,0.03325520070319367,0.6530911221799004,0.9755525375231965,0.9723988716054088,0.0031536659177876514,0.323269716031328,260.97216202876007,6827.302658586448,30299.846881053185
best_sse_gain,test,2575,4,0.009999999776482582,0.45282742455317904,0.523780882358551,0.023732786404922355,0.6601230588924699,0.8031317163549381,0.8000032867394071,0.0031284296155309477,0.38952883466357363,258.88380754442187,6755.221118142962,28312.579119812475
best_sse_gain,test,1471,2,0.04615292698144913,0.9789041898622912,0.9723058342933655,0.9789041898622912,0.9789041898622912,0.3026523991927503,0.29952768153027254,0.0031247176624777384,1.03244437209556,258.5766360053567,2638.597631038602,26822.70383355677
best_sse_gain,test,609,1,0.009999999776482582,0.45282742455317904,0.7724262475967407,0.6866393202461177,0.17755640199238207,0.6742329517893987,0.6711146539463066,0.0031182978430920327,0.46249561591674543,258.0453831115519,6639.97879500892,18884.407724699176
best_sse_gain,test,1470,2,0.04645396023988724,0.9793436859068269,0.9729079008102417,0.9793436859068269,0.9794901845883387,0.30503892464902194,0.30193351247826417,0.003105412170757771,1.0180380009963845,256.97906795454765,2588.0117463572547,25940.405488008106
best_sse_gain,test,2573,4,0.009999999776482582,0.45282742455317904,0.523780882358551,0.023732786404922355,0.6595370641664225,0.7650727314639495,0.7619950490941514,0.003077682369798107,0.40227317524557843,254.68437146553333,6607.012497732931,23990.30741408714
best_sse_gain,test,605,1,0.009999999776482582,0.45282742455317904,0.7748344540596008,0.7012891883973045,0.17638441254028714,0.6915525542717482,0.688486041429225,0.003066512842523239,0.4434244112875102,253.7600707444799,6547.144226721347,20314.23208503886
highest_gamma,test,1113,2,0.06000000238418579,0.9931145619689423,1.0,0.9931145619689423,0.9915030764723117,0.3280871852363222,0.3274927117266684,0.0005944735096538034,0.1811937608064766,49.19387187086977,1580.4530023647362,22924.64149540769
highest_gamma,test,1100,2,0.06000000238418579,0.9931145619689423,1.0,0.9931145619689423,0.9876941107530032,0.32901343405771144,0.32890333073029693,0.00011010332741451245,0.033464690501117805,9.111270550209156,1145.647559670333,18461.39816451537
highest_gamma,test,1107,2,0.06000000238418579,0.9931145619689423,1.0,0.9931145619689423,0.9897450922941694,0.32761202138755097,0.3275625421533228,4.947923422815581e-05,0.01510299714234967,4.094505590848712,1133.7162418841529,18610.929303804765
highest_gamma,test,1098,2,0.06000000238418579,0.9931145619689423,1.0,0.9931145619689423,0.9871081160269558,0.3451404159398138,0.3452978708854996,-0.00015745494568580876,-0.04562054700463304,-13.029711665392824,1121.9558033336984,19604.10366181728
highest_gamma,test,1112,2,0.06000000238418579,0.9931145619689423,1.0,0.9931145619689423,0.991210079109288,0.33075844276054983,0.33093521403653525,-0.0001767712759854212,-0.05344422186477443,-14.62817663034366,1199.1951928595279,21002.431272060418
highest_gamma,test,1111,2,0.06000000238418579,0.9931145619689423,1.0,0.9931145619689423,0.9909170817462642,0.3278499752071202,0.3280974454297195,-0.00024747022259929974,-0.07548276385958537,-20.4786558605374,1126.161428118614,20191.485155666374
highest_gamma,test,1105,2,0.06000000238418579,0.9931145619689423,1.0,0.9931145619689423,0.9891590975681219,0.3288594020197307,0.3291691065262191,-0.0003097045064884285,-0.094175354144154,-25.6286673209288,1102.6317625635445,20156.96373499177
highest_gamma,test,1104,2,0.06000000238418579,0.9931145619689423,1.0,0.9931145619689423,0.9888661002050981,0.3302357415195376,0.330676435301819,-0.00044069378228139833,-0.13344823920439447,-36.46829187135154,1069.0491357540438,20350.004955474706
highest_gamma,test,1110,2,0.06000000238418579,0.9931145619689423,1.0,0.9931145619689423,0.9906240843832406,0.3259887613324537,0.3264761985912415,-0.000487437258787804,-0.14952578634779987,-40.336408039209346,951.1457926521857,18653.568472170457
highest_gamma,test,1106,2,0.06000000238418579,0.9931145619689423,1.0,0.9931145619689423,0.9894520949311456,0.32983957881786885,0.3307147531123024,-0.0008751742944335672,-0.2653333167505716,-72.42242321296726,922.134983032033,20398.250318810624
highest_gamma,test,1099,2,0.06000000238418579,0.9931145619689423,1.0,0.9931145619689423,0.9874011133899795,0.34028999697065465,0.34117233004350517,-0.0008823330728505163,-0.2592885717197868,-73.01482644452699,832.5921490144502,18947.00892118607
highest_gamma,test,1108,2,0.06000000238418579,0.9931145619689423,1.0,0.9931145619689423,0.9900380896571931,0.324720601096833,0.3256310399894695,-0.0009104388926365337,-0.28037608010125514,-75.34063924345901,815.85881775419,18829.634842798332
highest_gamma,test,1109,2,0.06000000238418579,0.9931145619689423,1.0,0.9931145619689423,0.9903310870202168,0.3256096832916735,0.32653036738879787,-0.000920684097124369,-0.2827569769476548,-76.18845040523593,766.0115855632966,18057.723443073573
highest_gamma,test,1102,2,0.06000000238418579,0.9931145619689423,1.0,0.9931145619689423,0.9882801054790507,0.32986449889636266,0.33086257596012936,-0.0009980770637667002,-0.30257183392150294,-82.59287318081988,1042.768591551259,23115.09157254276
highest_gamma,test,1103,2,0.06000000238418579,0.9931145619689423,1.0,0.9931145619689423,0.9885731028420744,0.3312142060243281,0.33276146868952505,-0.0015472626651969468,-0.46714864189227995,-128.03908007037535,918.5995091171043,24201.593286277883
highest_gamma,test,1114,2,0.06000000238418579,0.9931145619689423,1.0,0.9931145619689423,0.9917960738353355,0.32165582930524883,0.32323627659674864,-0.0015804472914998091,-0.4913473183164286,-130.7851742661951,805.2527452037486,22503.181600120486
highest_gamma,test,1101,2,0.06000000238418579,0.9931145619689423,1.0,0.9931145619689423,0.987987108116027,0.32882246005424326,0.33114869239302747,-0.0023262323387842065,-0.7074432623612348,-192.50037849907312,628.9950881590635,23851.331830564613
highest_gamma,test,1116,2,0.06000000238418579,0.9931145619689423,1.0,0.9931145619689423,0.992382068561383,0.33452443804919285,0.33685442209408467,-0.0023299840448918197,-0.6965063773753917,-192.81083968288658,430.160747638766,20558.98608962708
highest_gamma,test,1097,2,0.06000000238418579,0.9931145619689423,1.0,0.9931145619689423,0.986815118663932,0.324237993049535,0.32660470880528164,-0.002366715755746651,-0.7299316571408334,-195.8504622195469,410.01533931800606,20434.3141792265
highest_gamma,test,1128,2,0.06000000238418579,0.9931145619689423,1.0,0.9931145619689423,0.9958980369176678,0.38265200743711253,0.38559188057433075,-0.0029398731372182185,-0.7682889623155514,-243.28038185108016,235.70119113318773,20822.82264868304
highest_gamma,test,1124,2,0.06000000238418579,0.9931145619689423,1.0,0.9931145619689423,0.9947260474655728,0.363533455636465,0.366699688929178,-0.0031662332927129833,-0.8709606347425779,-262.01213743858534,299.4453088542921,23186.04082534915
highest_gamma,test,1115,2,0.06000000238418579,0.9931145619689423,1.0,0.9931145619689423,0.9920890711983592,0.3287973587317779,0.33198507228039903,-0.0031877135486211294,-0.969507042549439,-263.78967157549414,220.13732621588676,21987.681028041396
highest_gamma,test,1140,2,0.06000000238418579,0.9931145619689423,1.0,0.9931145619689423,0.9994140052739525,0.42576679500130826,0.42906740826508166,-0.0033006132637734,-0.7752162222428026,-273.1323488037742,308.00279341670307,24100.9024013773
highest_gamma,test,1138,2,0.06000000238418579,0.9931145619689423,1.0,0.9931145619689423,0.998828010547905,0.3900166074905519,0.393426547378994,-0.003409939888442126,-0.8743063302822898,-282.17934564836105,187.6648887196971,22723.534355956894
highest_gamma,test,1132,2,0.06000000238418579,0.9931145619689423,1.0,0.9931145619689423,0.9970700263697627,0.3780552955702772,0.3814904622382005,-0.0034351666679233173,-0.9086413305602672,-284.26691210399076,-16.414773520739246,19467.176668337157
highest_gamma,test,1096,2,0.06000000238418579,0.9931145619689423,1.0,0.9931145619689423,0.9865221213009083,0.31652841456324615,0.3200338087348636,-0.0035053941716174375,-1.107450077255866,-290.07837848968484,10.816943757051206,20324.61262742105
highest_gamma,test,1126,2,0.06000000238418579,0.9931145619689423,1.0,0.9931145619689423,0.9953120421916203,0.3805547458205239,0.38413110707852743,-0.0035763612580035353,-0.9397757608547098,-295.95104682230885,80.1352400860208,21887.741677683985
